brand,description,link,price,discount
DEZiRE CRAfTS,Green Men Sling Bag - Extra Large,/dezire-crafts-green-sling-bag-stylish-shoulder-cross-body-office-business-messenger-water-resistant-men-boys/p/itmf22bd623a59de?pid=SLBGF6KSXAAYH9N6&lid=LSTSLBGF6KSXAAYH9N6GPNNRE&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_647&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGF6KSXAAYH9N6.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹364,71% off
,QT FASHION MONEY WAIST POUCH001 MONEY WAIST BAG,/qt-fashion-money-waist-pouch001-bag/p/itm815885260db36?pid=WSBGHG4PSNGGHK7K&lid=LSTWSBGHG4PSNGGHK7K6DPUAF&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_648&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO9rkJeGdHPNB5MUdA6CHbpPqlNWZ3k7MexwgVQavrB2%2FQ%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹499,50% off
ADAMSON,Grey Men Sling Bag - Extra Large,/adamson-grey-sling-bag/p/itm36024f35df2ad?pid=SLBFCZY2YDHHWXTH&lid=LSTSLBFCZY2YDHHWXTHLTLES3&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_649&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBFCZY2YDHHWXTH.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹469,60% off
CRALOFT,Grey Men Sling Bag,/craloft-grey-sling-bag-side-men-crossbody-tablet-messenger-office-travel-s2/p/itm4c04dd371e6ac?pid=SLBGBYYBCX4VU7FR&lid=LSTSLBGBYYBCX4VU7FRL94H6V&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_650&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGBYYBCX4VU7FR.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹479,31% off
La-Vinci,Brown Men & Women Messenger Bag - Medium,/la-vinci-brown-messenger-bag-men-bag-sling-bags/p/itm2b9ba917c799e?pid=SLBG4PWSAWKGA9SU&lid=LSTSLBG4PWSAWKGA9SU8GGZRF&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_651&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG4PWSAWKGA9SU.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹489,75% off
TRAVEL POINT,Medium 25 L Laptop Backpack for Office/College/School/T...,/travel-point-office-college-school-travel-25-l-backpack/p/itmbed73acc4bd6a?pid=BKPGESHBTPVH7UPR&lid=LSTBKPGESHBTPVH7UPRGCC1J8&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_652&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO%2B4vDOKhc317Q0O53Fxzz3R9oyGBrj7rwQWCm0Zpgeu%2Bg%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹550,81% off
i-bag,Grey Men Sling Bag,/i-bag-grey-sling-bag-men-extra-spacious/p/itm35915e24b75be?pid=SLBGJFP2JNJYKNGY&lid=LSTSLBGJFP2JNJYKNGY7YPHDJ&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_653&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGJFP2JNJYKNGY.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹382,65% off
Lappee,Black Men Sling Bag,/lappee-black-sling-bag-tourister-leather-men-travel-side-mobile-crossbody-document/p/itm4aec85af018e6?pid=SLBGKDB5YDU4PW8H&lid=LSTSLBGKDB5YDU4PW8HL3WAOS&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_654&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGKDB5YDU4PW8H.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹390,69% off
GOLD SKY,Brown Men & Women Messenger Bag - Extra Large,/gold-sky-brown-messenger-bag-rangerz/p/itm4035f2b9c0f97?pid=SLBG2CDGKCKUPYEM&lid=LSTSLBG2CDGKCKUPYEMH7VRLI&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_655&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG2CDGKCKUPYEM.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹685,77% off
Jeton,Small 14 L Backpack Small Outdoor Mini Backpack 14L Day...,/jeton-small-outdoor-mini-backpack-14l-daypack-14-l/p/itm25be6d9f963b7?pid=BKPGKSWBVHFTTGY8&lid=LSTBKPGKSWBVHFTTGY8PYXFOU&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_656&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO9i4vBroE4CMm0ZYJ6DsovEdtZB%2B13oDvq%2F6W%2BSK2iunw%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹449,55% off
Romofy,Brown Men Messenger Bag,/romofy-brown-messenger-bag-casual-classy-trendy-office-laptop-crossbody-men/p/itma970bf1ebde21?pid=SLBGFPRNZQCEP5CV&lid=LSTSLBGFPRNZQCEP5CV5CIRVH&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_657&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGFPRNZQCEP5CV.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹566,70% off
Pramadda Pure Luxury,Blue Men Sling Bag,/pramadda-pure-luxury-blue-sling-bag-miniature-tourister-mobile-men-women-stylish-edc-side-bags/p/itm3655fa01fd296?pid=SLBGA5ZWAVGDQ55Z&lid=LSTSLBGA5ZWAVGDQ55ZUXPYBA&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_658&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGA5ZWAVGDQ55Z.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹395,71% off
Bagneeds,Brown Men & Women Sling Bag - Extra Large,/bagneeds-brown-sling-bag-slingbag-37/p/itmeed540422d123?pid=SLBFY37X6XMGABTB&lid=LSTSLBFY37X6XMGABTBWU51WC&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_659&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBFY37X6XMGABTB.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹483,67% off
,"Gotrippin Waist Bag for Men,Women; Fanny Pack for Hikin...",/gotrippin-waist-bag-men-women-fanny-pack-hiking-travel-camping-running-adjustable-strap-water-resistant-polyester-money-belt-phone-passport-wallet-dark-grey/p/itm1358579f77032?pid=WSBFVXCG6F94JHBK&lid=LSTWSBFVXCG6F94JHBK85KZMT&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_660&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO8TfKHXz1y5n2OJoWKFIwH473q9E6gaAZpqwfX0MJWXrg%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹999,28% off
Pramadda Pure Luxury,Brown Men & Women Hand-held Bag - Extra Large,/pramadda-pure-luxury-brown-hand-held-bag-ultra-sleek-vegan-leather-hand-messenger-men-women-corporate-office-laptop-tablet-ipad-document-holder-faux-topgrain-shoulder-side-bags-laptop-waterproof-15-6-inch-file-leather-beg-gift-items-birthday-item-daily-use-travel-bags/p/itm2b42966d241ec?pid=SLBG7ZMGCG8X9ZKZ&lid=LSTSLBG7ZMGCG8X9ZKZPP8GRC&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_661&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG7ZMGCG8X9ZKZ.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹899,66% off
Pramadda Pure Luxury,Tan Men Sling Bag,/pramadda-pure-luxury-tan-sling-bag-tourister-italia-men-travel-mobile-crossbody-chest-side-beg/p/itmb61b6b2bf58ab?pid=SLBGA4HDVMDFUY4D&lid=LSTSLBGA4HDVMDFUY4D4PPDOM&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_662&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGA4HDVMDFUY4D.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹499,75% off
ADAMSON,Brown Men & Women Sling Bag - Medium,/adamson-brown-sling-bag-d-carzy-side/p/itm00622483d67af?pid=SLBG3NFBHQUZSK9A&lid=LSTSLBG3NFBHQUZSK9AHWRUHD&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_663&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG3NFBHQUZSK9A.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹499,68% off
divulge,"Small 18 L Backpack Thunder Drawstring bag Daypack, Spo...",/divulge-thunder-drawstring-bag-daypack-sports-bag-gym-bags-yoga-zip-pocket-18-l-backpack/p/itmbffdaa477e2d3?pid=BKPGFTXFGGHGCFTM&lid=LSTBKPGFTXFGGHGCFTMPZ1JYM&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_664&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO8lfM7o1E%2BAyqdz6J9v%2F4l8JXmnqJMQ9Y3b%2BXuC2O96nA%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹259,48% off
Fly Fashion,"Grey, Black Men & Women Shoulder Bag - Extra Large",/fly-fashion-grey-black-shoulder-bag-sling-men-cross-body-women/p/itmd1f177a9cb0e3?pid=SLBFWJCUEHWBTEWT&lid=LSTSLBFWJCUEHWBTEWTGZPPKR&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_665&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBFWJCUEHWBTEWT.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹426,89% off
RoarWood,Khaki Men Sling Bag,/roarwood-khaki-sling-bag-fancy-slingbag-men/p/itm5156668e3c065?pid=SLBGGM5XJZJCW4F9&lid=LSTSLBGGM5XJZJCW4F9HKTNXF&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_666&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGGM5XJZJCW4F9.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹239,82% off
Straplt,Grey Men & Women Shoulder Bag,/straplt-grey-shoulder-bag-crossbody-backpack-chest-sling-one-strap/p/itme1be6b824800c?pid=SLBGEWZGSQ6XQUYS&lid=LSTSLBGEWZGSQ6XQUYSTJGHHA&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_667&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGEWZGSQ6XQUYS.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹224,67% off
WROGN,55 L Laptop Backpack Laptop backpack spacy unisex backp...,/wrogn-laptop-backpack-spacy-unisex-fits-upto-16-inches-college-bag-school-bag-55-l/p/itm5c0c70d03e7be?pid=BKPGHCJCAZVHMUNK&lid=LSTBKPGHCJCAZVHMUNK5R9CDD&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_668&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO%2FTZ5YYOmaQeYAB0yKUsSe9kMLvVrD%2FyRswINaX62%2FCNA%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹779,80% off
FAVIO,"Black, Orange Men Sling Bag - Extra Large",/favio-black-orange-sling-bag-black-men-regular-size/p/itm4ac17b7690bbd?pid=SLBG72KVFAXHAVVM&lid=LSTSLBG72KVFAXHAVVM5419XA&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_669&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG72KVFAXHAVVM.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹431,56% off
Straplt,Grey Men & Women Sling Bag,/straplt-grey-sling-bag-crossbody-shoulder-backpack-chest-lightweight-one-strap/p/itm83c35e7e6079a?pid=SLBGEWN59GGRECFN&lid=LSTSLBGEWN59GGRECFN1KQSTC&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_670&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGEWN59GGRECFN.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹224,71% off
SPOTIC,Brown Men Sling Bag - Extra Large,/spotic-brown-sling-bag-casual-trendy-travel-slingbag-men/p/itmdf4fc5580f73d?pid=SLBG798ZWRHHDMSG&lid=LSTSLBG798ZWRHHDMSGAVBM5L&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_671&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG798ZWRHHDMSG.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹439,72% off
TRAVEL POINT,Medium 25 L Laptop Backpack for Office/College/School/T...,/travel-point-office-college-school-travel-25-l-backpack/p/itm508a572ca9c49?pid=BKPGEPYJAG6YWTES&lid=LSTBKPGEPYJAG6YWTESV8UXKV&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_672&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO8YGcPh8azVPEefdHCcRHSNoAsRdESFIoIav7Qdla6UJw%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹623,79% off
MS MOONSTAR,Green Men Sling Bag - Regular Size,/ms-moonstar-green-sling-bag-bags/p/itma24c9585ab42a?pid=SLBFZGPR3VQGYAHS&lid=LSTSLBFZGPR3VQGYAHSBBRHCL&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_673&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBFZGPR3VQGYAHS.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹268,79% off
HANDCUFFS,Brown Men Sling Bag - Medium,/handcuffs-brown-sling-bag-colour-leather-office-laptop-men-bflapbagn18/p/itm32b6253b954e1?pid=SLBF6ZJNWZSMGTFU&lid=LSTSLBF6ZJNWZSMGTFU4LROSV&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_674&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBF6ZJNWZSMGTFU.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹781,77% off
Blowzy,Grey Men Sling Bag,/blowzy-grey-sling-bag-college-crossbody-travel-unisex-office-business-messenger/p/itm29de10c08cd92?pid=SLBGCRW2DA8FRPTG&lid=LSTSLBGCRW2DA8FRPTGISGCTH&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_675&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGCRW2DA8FRPTG.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹499,72% off
ABYS,Brown Men Shoulder Bag - Medium,/abys-brown-shoulder-bag-1151abib3/p/itm4a8f26a004a38?pid=SLBGKGPNVNCCGMAG&lid=LSTSLBGKGPNVNCCGMAGTEBWBC&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_676&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO8SQuRSkTIfEbkSS6qBpQUuH7iGf2AZowJjU26zNH6WkQ%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,"₹1,299",50% off
Veneer,Brown Men Sling Bag,/veneer-brown-sling-bag-casual-stylish-padded-pu-crossbody-travel-office-business-men/p/itm9e4fea5a31f24?pid=SLBGCG6XXHDXFZZZ&lid=LSTSLBGCG6XXHDXFZZZA6YZJ4&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_677&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGCG6XXHDXFZZZ.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹787,64% off
Pramadda Pure Luxury,Blue Men Sling Bag - Extra Spacious,/pramadda-pure-luxury-blue-sling-bag-universal-tourister-men-travel-crossbody-passport-one-side-cash-collection-men/p/itmf5a7e67c4fd7e?pid=SLBG43N3XMJTEGG4&lid=LSTSLBG43N3XMJTEGG4V4C2AL&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_678&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBG43N3XMJTEGG4.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹341,68% off
bayo,Black Men Sling Bag - Medium,/bayo-black-sling-bag-man/p/itm9258c44aeb2ce?pid=SLBGYMWF4KXGFHWH&lid=LSTSLBGYMWF4KXGFHWHTCYF1A&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_679&otracker=search&fm=organic&iid=9fb234c4-4b2a-4a18-b485-a18012bc2d26.SLBGYMWF4KXGFHWH.SEARCH&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹379,74% off
Life Today,Grey Men & Women Sling Bag - Medium,/life-today-grey-sling-bag-men-bags/p/itmbbd5ffccdb6a0?pid=SLBFZHZDF55YFUUH&lid=LSTSLBFZHZDF55YFUUHMNWL5T&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_17_680&otracker=search&fm=organic&iid=en_XlEsy6sA4GB6z1GoIJN1ICweSS3wteOzd71thSnOmO%2FLnauwF0ccLXP8SzK3ZHLolOtPtw4bSEcqPU7aqI4Q6A%3D%3D&ppt=None&ppn=None&ssid=4ovycsprv40000001672751022195&qH=404e218d27fee49e,₹359,40% off
WILART,Brown Men Sling Bag - Medium,/wilart-brown-sling-bag-mens-dark/p/itm84bf628f6b82b?pid=SLBG4HSCWJG2EUWF&lid=LSTSLBG4HSCWJG2EUWF6TFY84&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_681&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBG4HSCWJG2EUWF.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹399,42% off
GOOD FRIENDS,Black Men & Women Messenger Bag,/good-friends-black-messenger-bag-laptop-sling-office-bags/p/itmcff3ded52f9df?pid=SLBGCU6TSYE6HBVU&lid=LSTSLBGCU6TSYE6HBVU7QXWRF&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_682&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBGCU6TSYE6HBVU.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹649,70% off
Tan Ritcher,Brown Men Sling Bag - Extra Spacious,/tan-ritcher-brown-sling-bag-100-hi-quality-leatherette-bag-cross-body-hand-messenger-dimension-detail-10-2-5-9-5-inches/p/itm11cfeb03d584f?pid=SLBFV82QY9UACRDG&lid=LSTSLBFV82QY9UACRDGNEDVKA&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_683&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBFV82QY9UACRDG.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹836,23% off
Louis Craft,Medium 30 L Laptop Backpack Medium 30 L Laptop Backpack...,/louis-craft-medium-30-l-laptop-backpack-usb-charging-port-water-resistant-grey/p/itm3115383d86e71?pid=BKPGHBV7E8DBTTHP&lid=LSTBKPGHBV7E8DBTTHPDJGMNW&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_684&otracker=search&fm=organic&iid=en_CfImYrBTdH2bmdHrFNO2tRFo1y%2BzVX3wovthIUxzLg6U9%2F5VWFSZUP%2BHAhfCcRYZPMLO9PP6v2tfatiMMKGBGg%3D%3D&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹699,65% off
Veneer,Brown Men Sling Bag,/veneer-brown-sling-bag-casual-stylish-padded-pu-crossbody-travel-office-business-men/p/itm9e4fea5a31f24?pid=SLBGCG6XXHDXFZZZ&lid=LSTSLBGCG6XXHDXFZZZA6YZJ4&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_685&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBGCG6XXHDXFZZZ.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹787,64% off
GOOD FRIENDS,Green Men & Women Sling Bag,/good-friends-green-sling-bag-fancy-mens-travel-chest-bags-women-side-men-stylish/p/itma4b523cff201a?pid=SLBGCTNDCPBJHSFW&lid=LSTSLBGCTNDCPBJHSFWCXATFE&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_686&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBGCTNDCPBJHSFW.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹395,67% off
ADAMSON,Black Men & Women Sling Bag - Medium,/adamson-black-sling-bag-casual/p/itmf3b9eb453adda?pid=SLBG2VU6BF8GKZUX&lid=LSTSLBG2VU6BF8GKZUXI9ZQIB&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_687&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBG2VU6BF8GKZUX.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹445,68% off
Louis Craft,Medium 30 L Laptop Backpack Medium 30 L Laptop Backpack...,/louis-craft-medium-30-l-laptop-backpack-usb-charging-port-water-resistant-grey/p/itm740e08cad83f3?pid=BKPGHC4WF6CJ6ZZU&lid=LSTBKPGHC4WF6CJ6ZZUAB2LQH&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_688&otracker=search&fm=organic&iid=en_CfImYrBTdH2bmdHrFNO2tRFo1y%2BzVX3wovthIUxzLg60GVFI8z0NWxPE8570DqKjpukdlwkU8A7FapTpBOE5Fg%3D%3D&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹699,65% off
ZnW,"Grey, Blue Men & Women Sling Bag",/znw-grey-blue-sling-bag-grey-crossbody/p/itm0d4dec523c9e5?pid=SLBGH79PRKHAZAMX&lid=LSTSLBGH79PRKHAZAMXVUNC0O&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_689&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBGH79PRKHAZAMX.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹251,74% off
ICHIEF,Black Men Sling Bag - Extra Large,/ichief-black-sling-bag-shade/p/itm7178f1ad4a7db?pid=SLBG9CU6TKAGXVHG&lid=LSTSLBG9CU6TKAGXVHGY6ULPC&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_690&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBG9CU6TKAGXVHG.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹625,72% off
HANDCUFFS,Brown Men Sling Bag - Medium,/handcuffs-brown-sling-bag-colour-leather-office-laptop-men-bflapbagn18/p/itm32b6253b954e1?pid=SLBF6ZJNWZSMGTFU&lid=LSTSLBF6ZJNWZSMGTFU4LROSV&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_691&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBF6ZJNWZSMGTFU.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹781,77% off
WROGN,55 L Laptop Backpack Laptop backpack spacy unisex backp...,/wrogn-laptop-backpack-spacy-unisex-fits-upto-16-inches-college-bag-school-bag-55-l/p/itm0171fa2feb0c4?pid=BKPGHCJCDMQPSCU9&lid=LSTBKPGHCJCDMQPSCU9OOXRJP&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_692&otracker=search&fm=organic&iid=en_CfImYrBTdH2bmdHrFNO2tRFo1y%2BzVX3wovthIUxzLg4ADN0tuG0xgbQW67t3HTtlAgxHz1xohMmwEV1wQczUYA%3D%3D&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹779,80% off
ADAMSON,Tan Men Sling Bag - Extra Large,/adamson-tan-sling-bag-southzone/p/itm1900a6b633958?pid=SLBGY485ZRFGJYBM&lid=LSTSLBGY485ZRFGJYBMKJPUZF&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_693&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBGY485ZRFGJYBM.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹499,70% off
ICHIEF,Tan Men Sling Bag - Extra Large,/ichief-tan-sling-bag-shade/p/itm7a1fd5fa35d05?pid=SLBG69HHGGYBCYYC&lid=LSTSLBG69HHGGYBCYYCNGBWLW&marketplace=FLIPKART&q=bags&store=search.flipkart.com&srno=s_18_694&otracker=search&fm=organic&iid=64cde404-0e99-4293-92b3-95a72297ae43.SLBG69HHGGYBCYYC.SEARCH&ppt=None&ppn=None&ssid=geiwqeh61s0000001672751023241&qH=404e218d27fee49e,₹625,72% off
