brand,description,link,price,discount
Footox,Walking Shoes for Women | Running Shoes | Casual Shoes ...,/footox-walking-shoes-women-running-casual-gym-sport/p/itm342e5d4a61d7d?pid=SHOGK3G5P9JYBNFA&lid=LSTSHOGK3G5P9JYBNFADGEIZ7&marketplace=FLIPKART&q=shoes&store=osp&srno=s_22_876&otracker=search&fm=organic&iid=en_WC0ehV3bwbaFr5Qu%2BqeAVJKxtGZqi7MHEY7PTPK%2B1YSzILJaWVpqcIi7TlcXg9aiPheb7yN79pHZ6eltcqJyhQ%3D%3D&ppt=None&ppn=None&ssid=eb4gibaunk0000001672751127135&qH=b0a8b6f820479900,₹499,50% off
NIKE,Flex Control 4 Running Shoes For Men,/nike-flex-control-4-running-shoes-men/p/itm3ef894ca4dd13?pid=SHOFMJKSFTYUPFVA&lid=LSTSHOFMJKSFTYUPFVAO590GE&marketplace=FLIPKART&q=shoes&store=osp&srno=s_22_877&otracker=search&fm=organic&iid=378b8b9c-a2e8-40a3-a74e-369013023e85.SHOFMJKSFTYUPFVA.SEARCH&ppt=None&ppn=None&ssid=eb4gibaunk0000001672751127135&qH=b0a8b6f820479900,"₹4,396",20% off
NIKE,NK Revolution 5 Men's Road Running Shoes Running Shoes ...,/nike-nk-revolution-5-men-s-road-running-shoes-men/p/itma07e39a9e48d4?pid=SHOGFY9FXSNGMGHJ&lid=LSTSHOGFY9FXSNGMGHJZYJSUZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_22_878&otracker=search&fm=organic&iid=378b8b9c-a2e8-40a3-a74e-369013023e85.SHOGFY9FXSNGMGHJ.SEARCH&ppt=None&ppn=None&ssid=eb4gibaunk0000001672751127135&qH=b0a8b6f820479900,"₹2,956",20% off
ADIDAS,ExcelCourt M Basketball Shoes For Men,/adidas-excelcourt-m-basketball-shoes-men/p/itmb29d48d3af202?pid=SHOGA5F6YQDXPSPF&lid=LSTSHOGA5F6YQDXPSPFJMDPKZ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_22_879&otracker=search&fm=organic&iid=378b8b9c-a2e8-40a3-a74e-369013023e85.SHOGA5F6YQDXPSPF.SEARCH&ppt=None&ppn=None&ssid=eb4gibaunk0000001672751127135&qH=b0a8b6f820479900,"₹2,207",54% off
,"Casual Running Sports Shoes For Women , Black(Art-1161-...",/casual-running-sports-shoes-women-black-art-1161-women-black-casuals/p/itmd2b9382611a3f?pid=EOEGJ9NVSRJY3JX3&lid=LSTEOEGJ9NVSRJY3JX3PVFXZK&marketplace=FLIPKART&q=shoes&store=osp&srno=s_22_880&otracker=search&fm=organic&iid=en_WC0ehV3bwbaFr5Qu%2BqeAVJKxtGZqi7MHEY7PTPK%2B1YR%2FQEtOtVBeH14ZNy9aFakOJAgi%2BK7azGLIFb9LcDFygA%3D%3D&ppt=None&ppn=None&ssid=eb4gibaunk0000001672751127135&qH=b0a8b6f820479900,₹366,63% off
PUMA,Pacer Plus V2 Casuals For Men,/puma-pacer-plus-v2-casuals-men/p/itmc98a50c261d2e?pid=SHOGGEYGBGGGA8CJ&lid=LSTSHOGGEYGBGGGA8CJ2SRYZP&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_881&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGGEYGBGGGA8CJ.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,709",62% off
aadi,Mesh |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor...,/aadi-mesh-lightweight-comfort-summer-trendy-walking-outdoor-daily-use-sneakers-men/p/itmca7cc562deb1a?pid=SHOGAYVW4U9BEYY7&lid=LSTSHOGAYVW4U9BEYY7RZBWX0&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_882&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGAYVW4U9BEYY7.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹360,81% off
asian,"Hattrick-51 Grey Sports,Casual,Walking,Trendy Stylish R...",/asian-hattrick-51-grey-sports-casual-walking-trendy-stylish-running-shoes-men/p/itmc093b5cbaadcc?pid=SHOGGMQQEHBDGPSV&lid=LSTSHOGGMQQEHBDGPSV0S6G5Z&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_883&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGGMQQEHBDGPSV.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹799,46% off
JQR,"MOJ 403 Sports,Running, walking, lightweight Stylish Ru...",/jqr-moj-403-sports-running-walking-lightweight-stylish-running-shoes-men/p/itm01d19209de7a0?pid=SHOGBUR7DQYRBE7B&lid=LSTSHOGBUR7DQYRBE7BYZBTYA&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_884&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaUx0cxKVwBhXgPFBINfSlvyo17BZUG2oB3OQaa1BO0oXQ%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹599,25% off
Kraasa,Sneakers For Women,/kraasa-sneakers-women/p/itm4f06ba57f8c0b?pid=SHOGET65YGTTZYQP&lid=LSTSHOGET65YGTTZYQPAS0XUM&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_885&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGET65YGTTZYQP.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹449,55% off
HRX by Hrithik Roshan,VELOCITY Running Shoes For Men,/hrx-hrithik-roshan-velocity-running-shoes-men/p/itm554608af0042e?pid=SHOGG6KBTXJMTUVT&lid=LSTSHOGG6KBTXJMTUVTSA9FNE&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_886&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGG6KBTXJMTUVT.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,199",60% off
asian,"Hattrick-26 Black Sports,Walking,Gym, Running Shoes For...",/asian-hattrick-26-black-sports-walking-gym-running-shoes-men/p/itm74b4bbf4215dd?pid=SHOGDEAPZDXJH7GK&lid=LSTSHOGDEAPZDXJH7GKAAJOKK&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_887&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGDEAPZDXJH7GK.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹649,56% off
VENDOZ,Sneakers For Women,/vendoz-sneakers-women/p/itm6c24b909b7d07?pid=SHOFZQZ8JKRD8ZZF&lid=LSTSHOFZQZ8JKRD8ZZFNNMUHI&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_888&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaXsWJHfuNC0SvpFUwsFVqVAp8ZCxNisIpg7J4oXa2oeyA%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹498,50% off
DUCATI,DT/CS/08B Casuals For Men,/ducati-dt-cs-08b-casuals-men/p/itm1d13bbf59cdf6?pid=SHOGGBKRAFVHZUZV&lid=LSTSHOGGBKRAFVHZUZVD5W8SJ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_889&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGGBKRAFVHZUZV.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,289",63% off
FILA,Running Shoes For Men,/fila-running-shoes-men/p/itmcbf4bbf7df547?pid=SHOGB6DSZSKHHCTV&lid=LSTSHOGB6DSZSKHHCTVYMR7PO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_890&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGB6DSZSKHHCTV.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,399",50% off
asian,Wind-04 Walking Shoes For Men,/asian-wind-04-walking-shoes-men/p/itmd8009f4996146?pid=SHOGEVNTGXRWZBBX&lid=LSTSHOGEVNTGXRWZBBX9EGOSX&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_891&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGEVNTGXRWZBBX.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹574,55% off
BERSACHE,"Bersache Sports Shoes For Men|Blue For Running,Walking,...",/bersache-sports-shoes-men-blue-running-walking-gym-hiking-running-men/p/itmb3c3829d502f6?pid=SHOGDZ7RZNDJDTYY&lid=LSTSHOGDZ7RZNDJDTYY2CYN70&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_892&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaXM3g9C8zNxOzYFN0Pq6y%2FIvv0SZ9iHCtMJ2cyEzVXdSQ%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,262",65% off
asian,"Battle-12 Navy Sports,Casual,Walking,Gym,Stylish For Me...",/asian-battle-12-navy-sports-casual-walking-gym-stylish-men/p/itmbbe68ae69aee3?pid=SHOGGGPRHPYZJTCH&lid=LSTSHOGGGPRHPYZJTCHK9WBHP&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_893&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGGGPRHPYZJTCH.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹549,45% off
Timberwood,"Sports Shoes for Women, Ultralight Weight Running Shoes...",/timberwood-sports-shoes-women-ultralight-weight-running-shoes-walking-jogging-women/p/itm205790a02aa88?pid=SHOFYYN2GJZH2TB4&lid=LSTSHOFYYN2GJZH2TB4VKJCYG&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_894&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFYYN2GJZH2TB4.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹699,30% off
Golazo,FS-10 Football Shoes For Men,/golazo-fs-10-football-shoes-men/p/itm8589d1331e596?pid=SHOFX83ABKNVW3PB&lid=LSTSHOFX83ABKNVW3PBCFQJXV&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_895&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFX83ABKNVW3PB.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹584,26% off
aadi,Running Shoes For Men,/aadi-running-shoes-men/p/itmd9d5ed37454f5?pid=SHOFZ9XMTQJEFCKT&lid=LSTSHOFZ9XMTQJEFCKT5WCG0J&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_896&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaXuBvSYN7HFSoo45qUqCMB7M5%2FHMU1RcbxBJuDAvzwyHQ%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹499,50% off
REEBOK,Hatton M Running Shoes For Men,/reebok-hatton-m-running-shoes-men/p/itm4f205420eabe0?pid=SHOGEUFGHMWG2BHF&lid=LSTSHOGEUFGHMWG2BHFYIT6RO&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_897&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGEUFGHMWG2BHF.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,814",45% off
CAMPUS,MATTY Running Shoes For Women,/campus-matty-running-shoes-women/p/itme5f670e83532b?pid=SHOGFSAUW48GMSGG&lid=LSTSHOGFSAUW48GMSGGFZME6Z&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_898&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGFSAUW48GMSGG.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹874,12% off
NIVIA,Dominator 2.0 Football Shoes For Men,/nivia-dominator-2-0-football-shoes-men/p/itme2e367f42db54?pid=SHOFF3T75ZJPZBVB&lid=LSTSHOFF3T75ZJPZBVBJ4IT3K&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_899&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFF3T75ZJPZBVB.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹924,38% off
RED CHIEF,RC3496 Lace Up For Men,/red-chief-rc3496-lace-up-men/p/itmfavrctspjpmgh?pid=SHOFAVRCQRK3VHJH&lid=LSTSHOFAVRCQRK3VHJH0NMESR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_900&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaXLrNN4gW5R%2BNHCLXhAshFEWQaSi3GdQZr8vVGq7OZiww%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,977",40% off
RED CHIEF,Boots For Men,/red-chief-boots-men/p/itmd180473bf7264?pid=SHOFV7RXSZXQF8VR&lid=LSTSHOFV7RXSZXQF8VRMHUYSC&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_901&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFV7RXSZXQF8VR.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,336",47% off
ADIDAS,Quickflow M Running Shoes For Men,/adidas-quickflow-m-running-shoes-men/p/itm75edeacb345a7?pid=SHOG9XNZG7GZHFUY&lid=LSTSHOG9XNZG7GZHFUYJB2QS2&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_902&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOG9XNZG7GZHFUY.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,083",51% off
CAMPUS,BULL PRO Running Shoes For Men,/campus-bull-pro-running-shoes-men/p/itm858d8b92163ed?pid=SHOFFZFSHMWZGHBX&lid=LSTSHOFFZFSHMWZGHBXOKTXYP&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_903&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFFZFSHMWZGHBX.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹935,28% off
believe,high top Sneakers for men High Tops For Men,/believe-high-top-sneakers-men-tops/p/itmfephvtrqrnkvx?pid=SHOFEPD3RTPADFYS&lid=LSTSHOFEPD3RTPADFYSNZLJAU&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_904&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaVm%2B9eYCSLMLuxR1M%2FTz%2BPAc%2B9rR%2BSK0L5tsV20W9ou4w%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹564,43% off
asian,Asian Hattrick-21 sports shoes for men | Latest Stylish...,/asian-hattrick-21-sports-shoes-men-latest-stylish-casual-sneakers-running-boys-lace-up-lightweight-black-running-walking-gym-trekking-hiking-party-walking/p/itm2741dbce05429?pid=SHOG66CMV6PJKWMQ&lid=LSTSHOG66CMV6PJKWMQHMRNGU&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_905&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOG66CMV6PJKWMQ.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹649,48% off
REEBOK,Fusion Lux 2.0 M Walking Shoes For Men,/reebok-fusion-lux-2-0-m-walking-shoes-men/p/itm279a8083f0123?pid=SHOGEUFGZCRGKCF4&lid=LSTSHOGEUFGZCRGKCF4LKOCK1&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_906&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGEUFGZCRGKCF4.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,379",40% off
Nobelite,Combo Pack of 2 Casuals For Men,/nobelite-combo-pack-2-casuals-men/p/itme05cd35c58f23?pid=SHOGGCZCXVMR9JT6&lid=LSTSHOGGCZCXVMR9JT6RN8VEY&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_907&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGGCZCXVMR9JT6.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹764,61% off
RED CHIEF,Boots For Men,/red-chief-boots-men/p/itmf3yypjzggzhy4?pid=SHOF9FF37ASRDE7B&lid=LSTSHOF9FF37ASRDE7B9HV7PJ&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_908&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaXBzAYhB1RQEAGK0%2FHwFqUGDfTgJE8Q9e%2BhTj%2BDOQaGdg%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,989",40% off
bacca bucci,Boots For Men,/bacca-bucci-boots-men/p/itmb7ad2d12747dc?pid=SHOGCG8VYR3H3FFV&lid=LSTSHOGCG8VYR3H3FFVDLQFUS&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_909&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGCG8VYR3H3FFV.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,399",53% off
Bantox,Black color Patent Formal Stylish Party Wear Lace Up Sh...,/bantox-black-color-patent-formal-stylish-party-wear-lace-up-shoe-men-men/p/itmf32e1522e3196?pid=SHOG5CA7BYDG8ZYW&lid=LSTSHOG5CA7BYDG8ZYWIIV4WV&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_910&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOG5CA7BYDG8ZYW.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹539,46% off
NIVIA,Powerstrike 2.0 Badminton Shoes For Men,/nivia-powerstrike-2-0-badminton-shoes-men/p/itmbc5d593eb0922?pid=SHOG7MFAHH8BHPFF&lid=LSTSHOG7MFAHH8BHPFFNOHTQI&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_911&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOG7MFAHH8BHPFF.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,432",37% off
VENDOZ,Casual Stylish Trending Sneakers For Women,/vendoz-casual-stylish-trending-sneakers-women/p/itmce792f6d59fa8?pid=SHOGFXEPGKZH2GGG&lid=LSTSHOGFXEPGKZH2GGGMVREGM&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_912&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaV5vL1BkWooUv%2BTMHv6bOeCYejy6dol%2Bdwz116tO2XCyg%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹499,50% off
ADIDAS,Accelar M Running Shoes For Men,/adidas-accelar-m-running-shoes-men/p/itm6d1241daf03cc?pid=SHOG9XNX6UWUTHHF&lid=LSTSHOG9XNX6UWUTHHFVISD9L&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_913&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOG9XNX6UWUTHHF.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,119",47% off
CAMPUS,CLAIRE (Collector's Edition) Running Shoes For Women,/campus-claire-collector-s-edition-running-shoes-women/p/itm2ea2c55376986?pid=SHOFW9E9MC5FYPQM&lid=LSTSHOFW9E9MC5FYPQM54WOOR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_914&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFW9E9MC5FYPQM.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹948,27% off
ADIDAS,ExcelCourt M Basketball Shoes For Men,/adidas-excelcourt-m-basketball-shoes-men/p/itmec41a74228a2e?pid=SHOGA5F69FAP7PSW&lid=LSTSHOGA5F69FAP7PSWFEZQFR&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_915&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGA5F69FAP7PSW.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,207",54% off
RED CHIEF,RC3504 Casual For Men,/red-chief-rc3504-casual-men/p/itmf79kgwvqfyydp?pid=SHOF79KGWQVZWMXM&lid=LSTSHOF79KGWQVZWMXMLZOFLP&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_916&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaWDBnLm%2Fm1ADqyIAxvXf%2F8f5eDaYP2breFFMfF2F49j4A%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,399",45% off
PUMA,Pacer Pro Reload Sneakers For Men,/puma-pacer-pro-reload-sneakers-men/p/itm2980e433f2477?pid=SHOGAK4CFACAGJQH&lid=LSTSHOGAK4CFACAGJQHBL8FTU&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_917&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGAK4CFACAGJQH.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹2,159",52% off
PUMA,Axelion Mid Running Shoes For Men,/puma-axelion-mid-running-shoes-men/p/itm9f9dc2577fffb?pid=SHOGFZKKAGFESTZG&lid=LSTSHOGFZKKAGFESTZG6AIPNN&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_918&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOGFZKKAGFESTZG.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹3,839",52% off
asian,Bouncer-01 Running shoes for boys | sports shoes for me...,/asian-bouncer-01-running-shoes-boys-sports-men-latest-stylish-casual-sneakers-lace-up-lightweight-turquoise-running-walking-gym-trekking-hiking-party/p/itm39527157a289c?pid=SHOFZXXZWJJVY8HV&lid=LSTSHOFZXXZWJJVY8HVYHUYMX&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_919&otracker=search&fm=organic&iid=1d70e542-80d4-40d7-b62d-0b41ffe07bd8.SHOFZXXZWJJVY8HV.SEARCH&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,₹631,36% off
CAMPUS,STREET-RUN Running Shoes For Men,/campus-street-run-running-shoes-men/p/itm09a0ff1ef1f25?pid=SHOFYW6U6YZDS2B7&lid=LSTSHOFYW6U6YZDS2B7H5GQ4W&marketplace=FLIPKART&q=shoes&store=osp&srno=s_23_920&otracker=search&fm=organic&iid=en_J7%2BGNnMv93ts6S1rHbFLppWQLrd68gMNMeJ6Pj5vUaXKXIzmdhG6i4lREx0fNM5wZnG3wS4NfQ%2FAFszURkuWng%3D%3D&ppt=None&ppn=None&ssid=a3rhaibckw0000001672751128901&qH=b0a8b6f820479900,"₹1,499",16% off
asian,"Battle-01 Lightgrey Sports,Casual,Walking,Gym,Stylish F...",/asian-battle-01-lightgrey-sports-casual-walking-gym-stylish-men/p/itmb05555f67dbef?pid=SHOGGGPZKKPQ8AGP&lid=LSTSHOGGGPZKKPQ8AGPNTFZXN&marketplace=FLIPKART&q=shoes&store=osp&srno=s_24_921&otracker=search&fm=organic&iid=be70fda6-79fd-4a4e-a340-021ecbc8e6d3.SHOGGGPZKKPQ8AGP.SEARCH&ppt=None&ppn=None&ssid=k8eo6jxx740000001672751130056&qH=b0a8b6f820479900,₹599,40% off
AJANTA,Casual Loafers For Men,/ajanta-casual-loafers-men/p/itm85e38459b80fa?pid=SHOGAM6864DAHPYU&lid=LSTSHOGAM6864DAHPYU8RRC1M&marketplace=FLIPKART&q=shoes&store=osp&srno=s_24_922&otracker=search&fm=organic&iid=be70fda6-79fd-4a4e-a340-021ecbc8e6d3.SHOGAM6864DAHPYU.SEARCH&ppt=None&ppn=None&ssid=k8eo6jxx740000001672751130056&qH=b0a8b6f820479900,₹349,50% off
NIVIA,Impulse Running Shoes For Men,/nivia-impulse-running-shoes-men/p/itmd69ddb485ca78?pid=SHOFVV4GGFRYEFCN&lid=LSTSHOFVV4GGFRYEFCNW2NF50&marketplace=FLIPKART&q=shoes&store=osp&srno=s_24_923&otracker=search&fm=organic&iid=be70fda6-79fd-4a4e-a340-021ecbc8e6d3.SHOFVV4GGFRYEFCN.SEARCH&ppt=None&ppn=None&ssid=k8eo6jxx740000001672751130056&qH=b0a8b6f820479900,₹876,38% off
JQR,"MOJ 403 Sports,Running, walking, lightweight Stylish Ru...",/jqr-moj-403-sports-running-walking-lightweight-stylish-running-shoes-men/p/itm01d19209de7a0?pid=SHOGBUR7DQYRBE7B&lid=LSTSHOGBUR7DQYRBE7BYZBTYA&marketplace=FLIPKART&q=shoes&store=osp&srno=s_24_924&otracker=search&fm=organic&iid=en_ZOuwzM%2BqK5Sl6eRWaakkQ9TN9CDs33r%2BV0A76JFoWR4F5192L3qrowMeWHEcMoUco17BZUG2oB3OQaa1BO0oXQ%3D%3D&ppt=None&ppn=None&ssid=k8eo6jxx740000001672751130056&qH=b0a8b6f820479900,₹599,25% off
ADIDAS,Reyton M Running Shoes For Men,/adidas-reyton-m-running-shoes-men/p/itm8f26999bf7170?pid=SHOGEH3NEFH5TZYY&lid=LSTSHOGEH3NEFH5TZYYW29YKE&marketplace=FLIPKART&q=shoes&store=osp&srno=s_24_925&otracker=search&fm=organic&iid=be70fda6-79fd-4a4e-a340-021ecbc8e6d3.SHOGEH3NEFH5TZYY.SEARCH&ppt=None&ppn=None&ssid=k8eo6jxx740000001672751130056&qH=b0a8b6f820479900,"₹2,115",54% off
